crtR(2011:2022),mean curvature,Gaussian curvature,ridge degree,ravine degree
0.275031,147.695939,-13913.12498,-100,306.389953
0.330363,18.865259,-3709.469176,-100,57.238364
0.242425,56.455422,-3090.615836,-100,124.529831
0.2125,294.52046,-17127.0537,-100,578.162419
0.212609,291.326085,11150.62445,-100,529.667247
0.455983,87.194601,-33511.88937,-100,229.008467
0.420369,-116.552735,6468.384536,112.604888,-100
0.425771,-101.144197,4173.799894,-100,-100
0.421267,-101.144197,4173.799894,-100,-100
0.398216,35.460233,-11869.7864,77.490782,-100
0.393464,62.184888,-20666.83521,-100,144.764185
0.418592,-57.381262,-2719.310777,-100,-100
0.49919,-261.540557,49645.43251,384.432877,-100
0.499599,-261.540557,49645.43251,358.845927,-100
0.245267,151.017519,-58596.99537,-100,426.545229
0.193747,35.945131,1222.283957,-100,-100
0.218055,365.799742,33857.06202,-100,610.078223
0.355407,104.393972,1744.903792,-100,176.813947
0.342815,104.393972,1744.903792,-100,176.02349
0.371249,81.223567,-1078.121393,-100,137.763562
0.316906,85.689036,-430.027491,-100,127.494041
0.491642,22.249264,-1081.250334,-100,35.06742
0.52015,29.315598,-52.756174,-100,-100
0.515488,23.866604,-606.776171,-100,-100
0.41559,-116.552735,6468.384536,127.126815,-100
0.41575,-16.232192,145.167137,-100,-100
0.234882,1845.865354,909025.2171,-100,3310.39539
0.238224,671.909376,152570.94,-100,1092.559669
0.459653,16.884676,-1466.182122,-100,-100
0.4557,16.884676,-1466.182122,-100,-100
0.490705,-0.872315,-3.444889,-100,-100
0.450054,-60.014727,1060.919085,-100,-100
0.428105,-35.437488,277.78732,-100,-100
0.430772,-4.933645,-2297.115459,-100,-100
0.451049,18.986577,-1876.513383,-100,-100
0.539289,320.615243,30653.63591,-100,447.821467
0.418321,-39.391603,42.167873,-100,-100
0.396697,-60.665765,2399.625719,44.08095,-100
0.46791,-69.130934,1736.849196,-100,-100
0.467468,-31.155479,-1123.320163,-100,-100
0.479527,-19.192181,-1152.313243,-100,-100
0.484667,-11.501821,-33536.10594,-100,182.714164
0.35451,72.768993,-2346.435148,-100,144.934472
0.269754,98.683737,-2147.138967,205.325148,-100
0.251482,98.983633,-2026.018152,-100,201.286232
0.363692,-165.388966,13230.53773,261.306182,-100
0.321535,75.029221,-239.851216,-100,124.261915
0.326379,71.719108,-533.070665,-100,-100
0.46882,-46.211694,1213.053866,-100,-100
0.468504,-46.211694,1213.053866,-100,-100
0.481189,-107.416983,-10942.30776,189.786351,-100
0.428501,-74.290759,-198913.7562,479.984454,-100
0.520988,386.606846,56375.78663,-100,598.782004
0.489804,-377.422789,-1352.883068,738.075539,-100
0.482781,-265.961955,-79889.94635,572.290862,-100
0.482982,-11.501821,-33536.10594,-100,182.714164
0.362028,96.527954,-6656.36706,-100,124.043959
0.361402,85.014527,48.101536,-100,-100
0.328762,151.017519,-58596.99537,-100,409.772744
0.392561,36.636124,458.194844,-100,-100
0.483763,-265.961955,-79889.94635,577.808155,-100
0.406846,121.365782,-8663.427462,-100,218.356472
0.407765,110.902865,-6814.940968,-100,172.015633
0.408559,62.184888,-20666.83521,-100,155.490371
0.42555,34.930942,-199664.3286,-100,434.327086
0.419633,-61.777645,-198115.496,498.920125,-100
0.388841,104.393972,1744.903792,-100,176.813947
0.377804,96.292804,-22134.10378,-100,200.818309
0.36126,93.657733,3744.669349,-100,-100
0.328436,108.74618,-16823.23568,-100,279.953105
0.492247,-256.140493,46891.00366,322.528014,-100
0.428758,100.980048,-1700.628229,-100,210.11714
0.375516,-172.94852,9206.606941,188.300789,-100
0.131239,115.154699,-1205.02799,-100,183.868549
0.40502,37.867405,-3920.16666,23.369467,-100
0.407335,55.342069,-4060.538321,-100,-100
0.413089,55.342069,-4060.538321,-100,-100
0.536127,320.615243,30653.63591,-100,537.558539
0.530326,386.606846,56375.78663,-100,651.645261
0.537612,320.615243,30653.63591,-100,457.693154
0.2946,98.683737,-2147.138967,-100,194.166471
0.432294,-129.424861,-2633.097205,-100,-100
0.421865,22.224663,-3957.860619,-100,-100
0.419297,57.485742,-3971.653187,-100,-100
0.428441,-71.604666,1283.461026,-100,-100
0.228366,-13.135906,-52.872166,-100,-100
0.29354,-23.950903,56.654274,-100,-100
0.292448,-23.950903,56.654274,-100,-100
0.300436,-23.950903,56.654274,-100,-100
0.393672,6.849049,17.128576,-100,-100
0.39679,6.849049,17.128576,-100,-100
0.513522,-1235.994908,-280426.375,2524.552346,-100
0.50979,-365.229697,-114244.3466,773.64043,-100
0.403727,207.551315,12317.43222,-100,370.488573
0.405454,192.910167,14714.42965,-100,363.101887
0.452771,-365.229697,-114244.3466,789.73539,-100
0.507547,-129.424861,-2633.097205,-100,-100
0.493973,-395.827432,4520.939245,771.958978,-100
0.469606,-15.020217,-115.271897,-100,-100
0.466794,36.190975,983.349183,-100,-100
0.445508,-14.824,167.186156,-100,-100
0.295738,67.576705,96.588342,-100,15.577333
0.310549,67.576705,96.588342,-100,-100
0.100684,511.51628,75905.45623,-100,890.018522
0.541485,225.980853,1122.852846,-100,354.408198
0.555521,112.980191,1086.106846,-100,-100
0.633303,-282.901481,-25815.50611,553.369555,-100
0.406026,-27.949097,-2839.167626,-100,-100
0.405189,158.654223,11054.71638,-100,302.395563
0.406405,245.108023,9966.334288,-100,450.661962
0.416268,-116.552735,6468.384536,112.604888,-100
0.404738,-94.921624,5161.987124,78.819663,-100
0.400363,-84.387835,3715.982579,-100,-100
0.391489,3.761566,-207.715727,-100,-100
0.399994,-54.809189,2197.953956,39.129901,-100
0.37116,-96.446022,4021.25081,119.688977,-100
0.361568,-96.446022,4021.25081,162.274513,-100
0.407776,192.910167,14714.42965,-100,363.101887
0.403427,251.436265,12365.65706,-100,502.358508
0.43595,-68.13968,3474.147352,85.430237,-100
0.462733,413.776819,135222.6793,-100,536.362283
0.437852,-21.546842,-154.405631,-100,-100
0.444923,-21.546842,-154.405631,-100,-100
0.347726,104.303739,1709.065172,-100,167.950613
0.360181,104.303739,1709.065172,-100,167.950613
0.350392,68.550521,491.26408,-100,125.365384
0.611895,-282.901481,-25815.50611,521.28702,-100
0.60465,-176.351233,-2238.615257,268.166411,-100
0.602776,-262.806401,-31879.45796,446.009387,-100
0.596692,-2.508891,-477.401153,-100,-100
0.336925,46.381128,-1849.331155,-100,70.214425
0.265455,58.879095,-3086.066204,-100,118.393032
0.082172,1845.865354,909025.2171,-100,3357.559682
0.102982,1684.70897,559134.0698,-100,3133.90799
0.113003,432.46262,4383.021191,-100,792.422196
0.425756,-121.527741,6980.5919,188.555721,-100
0.422873,-40.426725,1390.584213,-100,-100
0.447571,-129.424861,-2633.097205,-100,-100
0.495895,-104.895182,3421.491632,-100,-100
0.490337,-65.255416,928.40202,-100,-100
0.213053,293.110622,-29569.0342,-100,590.953456
0.483646,-265.961955,-79889.94635,604.904581,-100
0.424847,-41.185498,773.05001,-100,-100
0.417863,68.196379,-12515.93638,-100,145.784064
0.416532,-22.508899,313.60578,-100,-100
0.419786,-31.859557,542.531543,-100,-100
0.41012,72.340089,-9343.878742,-100,-100
0.423354,-43.741572,1620.70899,33.839382,-100
0.48651,113.065071,-30911.01691,-100,296.79537
0.477597,87.194601,-33511.88937,-100,296.650425
0.469605,413.776819,135222.6793,-100,444.161875
0.493797,-256.140493,46891.00366,331.258861,-100
0.493955,-256.140493,46891.00366,337.376355,-100
0.385587,-85.534631,-1565.385554,-100,-100
0.385849,-85.534631,-1565.385554,-100,-100
0.376529,-84.159168,-1579.748928,-100,-100
0.407546,245.108023,9966.334288,-100,470.365999
0.409418,251.436265,12365.65706,-100,502.358508
0.4036,245.108023,9966.334288,-100,470.365999
0.381075,104.393972,1744.903792,-100,176.813947
0.398708,81.223567,-1078.121393,-100,137.763562
0.389335,-68.273114,-7681.280671,-100,-100
0.382923,-110.599855,-7691.983661,-100,-100
0.390426,-83.423054,-1631.362739,-100,-100
0.406029,-27.949097,-2839.167626,-100,-100
0.359429,-102.223975,3947.366872,-100,-100
0.411909,192.910167,14714.42965,-100,363.101887
0.405399,251.436265,12365.65706,-100,502.358508
0.232537,98.983633,-2026.018152,-100,200.018456
0.217408,98.983633,-2026.018152,-100,201.286232
-0.013485,51.411256,-7659.142238,-100,-100
0.486883,-33.238251,-38475.31436,196.380924,-100
0.490145,113.065071,-30911.01691,-100,321.019809
0.494801,94.297043,-23284.24364,-100,272.887272
0.47788,-3.10527,-728.620699,-100,30.523827
0.426233,-34.335744,25.98528,-100,-100
0.436816,-22.533524,-124.551517,-100,-100
0.409367,-116.138116,7076.265454,104.357896,-100
0.413868,-99.770021,4535.219844,-100,-100
0.453978,413.776819,135222.6793,-100,571.525089
0.469366,-22.533524,-124.551517,-100,-100
0.413359,68.196379,-12515.93638,-100,145.784064
0.410495,110.902865,-6814.940968,-100,172.015633
0.407565,35.460233,-11869.7864,75.074109,-100
0.438734,-129.424861,-2633.097205,-100,-100
0.441455,-129.424861,-2633.097205,-100,-100
0.426431,-59.582613,3043.525695,56.617796,-100
0.414788,110.902865,-6814.940968,-100,172.015633
0.421227,-116.552735,6468.384536,112.604888,-100
0.414879,-116.552735,6468.384536,127.126815,-100
0.41002,-110.954387,7196.549668,-100,-100
0.398297,-195.463211,-82496.09595,443.918876,-100
0.399603,-195.463211,-82496.09595,504.932902,-100
0.596271,-124.448587,-28042.18252,247.168792,-100
0.602409,66.127898,-5488.104593,-100,104.266636
0.603134,-2.508891,-477.401153,-100,-100
0.40641,-65.804143,2121.242707,79.301127,-100
0.453536,-78.458006,375.375078,-100,-100
0.242539,115.154699,-1205.02799,-100,189.8028
0.26138,98.983633,-2026.018152,-100,203.151161
0.346172,72.768993,-2346.435148,-100,119.656806
0.332827,65.418194,-641.191095,-100,114.442777
0.417536,132.387486,5112.869222,-100,234.659161
0.433138,-59.582613,3043.525695,65.180788,-100
0.149369,1093.715494,1064125.79,-100,1201.007742
0.173906,115.154699,-1205.02799,197.255042,-100
0.097884,1093.715494,1064125.79,-100,1307.749291
0.514047,167.587475,-1751.27062,-100,231.945997
0.493655,-74.514377,-317.26146,-100,-100
0.174053,432.46262,4383.021191,-100,794.168356
0.133927,432.46262,4383.021191,-100,794.168356
0.145826,379.214708,62578.38923,-100,596.809934
0.099076,398.021789,69041.16454,-100,629.581485
0.145202,129.165959,14740.30787,-100,144.653172
0.410091,265.910237,-40361.12506,-100,559.1869
0.464537,87.194601,-33511.88937,-100,265.1732
0.529579,262.810741,3100.106344,-100,422.997636
0.514852,262.810741,3100.106344,-100,422.997636
0.625179,-249.10565,25954.33619,413.408842,-100
0.619677,-232.864784,21910.33284,366.715164,-100
0.281974,51.440787,-894.103911,-100,-100
0.596404,-209.770864,-3980.25082,331.011215,-100
0.551339,125.391828,-4981.062587,-100,-100
0.584724,69.140675,-534.01049,-100,130.558031
0.574947,77.271615,369.105801,-100,151.496149
0.588278,69.140675,-534.01049,-100,75.853601
0.429707,-2.656395,-938.743238,-100,-100
0.423407,45.718804,-7459.775777,-100,-100
0.436467,-43.741572,1620.70899,33.839382,-100
0.437946,-42.377271,1002.72375,-100,-100
0.422315,-41.185498,773.05001,-100,-100
0.423631,-41.185498,773.05001,-100,-100
0.395001,6.849049,17.128576,-100,-100
0.448303,-41.185498,773.05001,-100,-100
0.390349,25.94559,-2443.698411,-100,-100
0.148477,-57.516186,-54302.28328,289.17629,-100
0.15726,1845.865354,909025.2171,-100,3367.956366
0.467109,6.312719,-34.023387,-100,-100
-0.025117,75.988756,-8746.887682,-100,-100
0.011157,-49.958456,2114.900628,120.379905,-100
0.074166,-49.958456,2114.900628,117.853455,-100
0.192919,1093.715494,1064125.79,-100,1201.007742
0.212707,115.154699,-1205.02799,197.255042,-100
0.182952,177.186141,25358.65697,-100,177.912265
0.612865,-194.864666,25383.40793,303.026981,-100
0.235384,1684.70897,559134.0698,-100,3015.598872
0.485485,-33.238251,-38475.31436,-100,227.13592
0.482985,-8.224809,4.576201,-100,-100
0.484494,28.964725,-3800.947309,-100,73.63354
0.486249,-31.137137,-265.782468,-100,-100
0.433928,-22.605846,253.220025,-100,-100
0.424269,49.439691,807.168702,-100,-100
0.415134,153.562086,5355.384484,-100,288.460928
0.187898,284.332824,21813.85399,-100,450.504609
0.226288,63.401344,-9244.43632,48.390847,-100
0.236582,58.879095,-3086.066204,-100,177.76702
0.501032,-261.540557,49645.43251,360.000509,-100
0.499512,-261.540557,49645.43251,234.480288,-100
0.57364,67.301402,-966.641546,-100,-100
0.579459,69.140675,-534.01049,-100,63.696456
0.382023,-96.446022,4021.25081,-100,-100
0.40192,245.108023,9966.334288,-100,469.095611
0.401056,245.108023,9966.334288,-100,449.494864
0.402682,159.02042,5535.206522,-100,277.895839
0.572975,-96.952668,-8254.702824,-100,-100
0.581255,-41.466447,-228.171393,-100,-100
0.58929,-4.866231,-605.720617,-100,-100
0.384783,-63.00034,2513.770629,87.934608,-100
0.373381,-63.00034,2513.770629,87.934608,-100
0.428622,28.834903,-403.480422,-100,-100
0.025411,48.618024,-8508.722097,-100,-100
0.026748,-50.506989,2181.031993,248.617027,-100
-0.009193,-54.351432,2564.738854,253.648894,-100
0.48986,-186.186701,-118895.9842,566.69987,-100
0.494273,-380.699851,2029.365601,744.601814,-100
0.490351,-168.998403,-119587.5877,539.955113,-100
0.48709,-129.178928,-111238.1805,463.573285,-100
0.509961,30.372792,88.340741,-100,-100
0.512763,30.448669,-574.557039,-100,-100
0.517763,386.606846,56375.78663,-100,595.053703
0.534656,320.615243,30653.63591,-100,532.291588
0.530407,386.606846,56375.78663,-100,643.788516
0.321883,67.576705,96.588342,-100,52.453386
0.364895,67.576705,96.588342,-100,143.529066
0.073707,-29.026994,803.025438,200.871406,-100
0.123667,511.51628,75905.45623,-100,959.702814
0.073265,-11.332029,-464.385659,-100,-100
0.066573,-50.506989,2181.031993,231.497162,-100
0.625075,-86.416152,2017.540138,-100,-100
0.619682,-86.416152,2017.540138,-100,-100
0.604934,-128.211596,-22243.64045,249.39476,-100
0.612811,-245.106201,-6195.655037,450.323637,-100
0.630401,-354.481092,-28758.21133,743.425999,-100
0.380611,-105.12643,-2033.251265,-100,-100
0.226211,404.76756,26483.14044,-100,768.472882
0.443425,-43.741572,1620.70899,-100,-100
0.426847,13.174399,-402.074643,-100,-100
0.420353,77.718617,-3710.725181,-100,-100
0.560004,78.442268,1079.176641,-100,-100
0.430335,-43.741572,1620.70899,-100,-100
0.487466,486.286711,-34602.92588,-100,1007.22155
0.487266,182.909752,-25372.13187,-100,425.20609
0.482163,557.765203,-44752.29877,-100,1162.327648
0.475965,113.065071,-30911.01691,-100,234.909537
0.473954,113.065071,-30911.01691,-100,290.075296
0.48002,113.065071,-30911.01691,-100,296.79537
0.479126,-33.238251,-38475.31436,-100,227.13592
0.471902,87.194601,-33511.88937,-100,274.374392
0.477772,18.574641,-24787.88855,-100,202.319665
0.482623,20.850702,-4822.795307,-100,90.140471
0.484632,113.065071,-30911.01691,-100,321.019809
0.476067,30.050169,789.996287,-100,-100
0.232433,362.291639,-49325.54288,-100,788.978253
0.493033,-22.106982,223.836447,-100,-100
0.488755,-18.015436,77.960889,-100,-100
0.499143,-174.584689,24042.64853,137.703477,-100
0.49749,-174.584689,24042.64853,-100,-100
0.498032,-261.540557,49645.43251,389.757859,-100
0.458819,14.26401,-69.118446,-100,-100
0.469253,-8.55577,69.143794,8.797654,-100
0.494763,-22.106982,223.836447,-100,-100
0.495106,-22.106982,223.836447,-100,-100
0.49856,-174.584689,24042.64853,137.703477,-100
0.482463,-33.238251,-38475.31436,131.079031,-100
0.484132,-33.238251,-38475.31436,158.422244,-100
0.370148,-213.022241,16025.68146,310.627515,-100
0.247824,-57.516186,-54302.28328,252.07527,-100
0.270113,-81.574485,-26563.95797,152.502006,-100
0.368456,-213.022241,16025.68146,281.447396,-100
0.516209,342.384474,48007.23263,-100,442.913707
0.100589,657.126904,-226121.8412,-100,1417.326711
0.475317,-8.548562,69.000477,-100,-100
0.49461,-116.923703,3934.291991,-100,-100
0.489281,-53.899662,635.677395,-100,-100
0.476394,-68.668319,259.987777,-100,-100
0.468641,-78.458006,375.375078,-100,-100
0.477874,-68.668319,259.987777,-100,-100
0.476728,-97.058932,-40773.6002,264.581646,-100
0.481742,-33.238251,-38475.31436,-100,227.13592
0.581682,89.402106,183.897774,-100,-100
0.567523,28.223044,-325.64606,-100,-100
0.463618,49.196837,1385.014755,-100,-100
0.464826,74.655955,3691.428476,-100,-100
0.487399,-0.872315,-3.444889,-100,-100
0.485722,-0.873143,-3.440046,-100,-100
0.249691,18.865259,-3709.469176,-100,-100
0.254439,26.900183,-4611.444807,-100,-100
0.486598,-0.872315,-3.444889,-100,-100
0.490347,-0.872315,-3.444889,-100,-100
0.488344,-0.872315,-3.444889,-100,-100
0.58673,-178.874973,-57611.34814,392.647099,-100
0.211985,1684.70897,559134.0698,-100,3099.342754
0.195322,-57.516186,-54302.28328,307.304566,-100
0.621622,-232.571601,-9834.888738,466.551066,-100
0.6175,-176.351233,-2238.615257,268.166411,-100
0.625952,-282.901481,-25815.50611,553.369555,-100
0.61177,-176.351233,-2238.615257,268.166411,-100
0.137621,609.196039,-65728.03203,-100,1291.894612
0.239475,-63.272472,-31246.92299,286.760782,-100
0.428664,-42.377271,1002.72375,-100,-100
0.424044,-164.708036,-76849.16384,461.583393,-100
0.481161,160.371985,-36510.19887,-100,416.761124
0.474174,241.379192,38896.50457,-100,265.145345
0.43618,-22.533524,-124.551517,-100,-100
0.459433,-22.533524,-124.551517,-100,-100
0.442457,-22.533524,-124.551517,-100,-100
0.523655,386.606846,56375.78663,-100,651.645261
0.526443,305.867691,58888.34983,-100,-100
0.525459,386.606846,56375.78663,-100,643.788516
0.529919,386.606846,56375.78663,-100,598.782004
0.529473,386.606846,56375.78663,-100,595.053703
0.438924,-26.492653,285.417836,-100,-100
0.43122,-34.335744,25.98528,-100,-100
0.426946,-101.144197,4173.799894,-100,-100
0.471066,-78.458006,375.375078,-100,-100
0.402534,245.108023,9966.334288,-100,450.661962
0.493655,60.499228,-28224.04131,-100,235.877438
0.509301,23.866604,-606.776171,-100,34.600542
0.393684,71.964482,-21611.41437,-100,185.14954
0.392042,-83.423054,-1631.362739,-100,-100
0.508256,74.781603,3471.501052,-100,-100
0.162725,-51.452673,-48728.08622,378.513086,-100
0.212934,11.691549,-39107.39842,-100,210.780736
0.196431,-81.574485,-26563.95797,305.107357,-100
0.213631,353.58237,-12522.02073,-100,680.277639
0.231009,353.58237,-12522.02073,-100,731.130428
0.189412,427.62643,-46135.40134,-100,907.904277
0.478099,72.865733,-6894.909548,-100,84.951977
0.470117,110.934319,-7247.196899,-100,138.72645
0.480315,14.486372,-1254.293057,-100,57.56216
0.48256,60.499228,-28224.04131,-100,114.867539
0.482942,0.151909,-19529.67074,-100,153.321149
0.464427,-78.458006,375.375078,-100,-100
0.470397,-141.847051,14173.49223,167.232482,-100
0.402179,203.406859,12224.39472,-100,334.524614
0.277621,151.017519,-58596.99537,-100,431.139259
0.27544,151.017519,-58596.99537,-100,409.770544
0.33382,151.017519,-58596.99537,-100,432.858405
0.411885,138.163631,-1442.08777,-100,255.633484
0.419381,76.891355,1666.567276,-100,117.248941
0.47321,-97.058932,-40773.6002,272.442938,-100
0.46592,-141.847051,14173.49223,167.232482,-100
0.570176,77.271615,369.105801,-100,72.146228
0.559858,33.915765,-374.00214,-100,-100
0.56503,75.551697,-40.581833,-100,-100
0.486793,-31.898915,129.883204,-100,-100
0.481601,113.065071,-30911.01691,-100,290.075296
0.490856,60.499228,-28224.04131,-100,208.943723
0.428443,37.812865,-693.23466,-100,-100
0.466897,113.065071,-30911.01691,-100,234.909537
0.521964,254.12215,41129.91568,-100,-100
0.519739,342.384474,48007.23263,-100,284.136997
0.523199,65.243978,-326.919367,-100,-100
0.505855,30.887957,538.417994,-100,-100
0.513243,74.781603,3471.501052,-100,-100
0.491058,74.781603,3471.501052,-100,-100
0.465439,-10.424478,-5425.388779,-100,56.773833
0.167912,1684.70897,559134.0698,-100,3180.055099
0.206863,1845.865354,909025.2171,-100,3298.199993
0.299832,-15.147766,-2695.005709,-100,-100
0.565317,-19.483947,-18116.12842,-100,-100
0.576427,-138.864931,-61006.95091,-100,73.20757
0.574981,-138.864931,-61006.95091,340.637332,-100
0.612182,-16.611571,-2142.962694,-100,-100
0.442271,-68.13968,3474.147352,-100,-100
0.500899,-68.13968,3474.147352,-100,-100
0.441749,-25.353452,-2555.818664,32.850321,-100
0.420658,-16.83353,-8.480313,-100,-100
0.48417,-52.031657,272.590673,-100,-100
0.375241,67.576705,96.588342,-100,-100
0.176836,1845.865354,909025.2171,-100,3292.554708
0.060179,1845.865354,909025.2171,-100,3369.456527
0.608007,-194.864666,25383.40793,303.908198,-100
0.61123,-194.864666,25383.40793,303.908198,-100
0.608652,-86.416152,2017.540138,-100,-100
0.592389,24.465116,-6303.457571,-100,73.391628
0.431698,16.059734,-408.695613,-100,-100
0.429896,28.869871,-399.018871,-100,-100
0.465943,-22.533524,-124.551517,-100,-100
0.192954,432.46262,4383.021191,-100,834.727602
0.212168,432.46262,4383.021191,-100,866.743353
0.152811,432.46262,4383.021191,-100,834.727602
0.114299,511.51628,75905.45623,-100,955.751338
0.274782,-27.986678,-2907.119573,-100,-100
0.242029,96.094182,5262.73485,-100,-100
0.277529,18.865259,-3709.469176,-100,57.238364
0.361881,51.39964,228.539335,-100,-100
0.33457,18.865259,-3709.469176,36.854393,-100
0.229942,-81.574485,-26563.95797,265.577144,-100
0.26509,-63.272472,-31246.92299,244.277758,-100
0.255931,-81.574485,-26563.95797,278.418102,-100
0.391738,-269.959992,-157303.4273,689.706312,-100
0.282281,58.879095,-3086.066204,-100,82.528315
0.348275,40.155586,-1436.785398,-100,124.968157
0.326189,17.552671,-1698.505689,-100,-100
0.447427,-31.837726,-8860.962914,-100,-100
0.419627,67.870551,1778.962063,-100,-100
0.387541,-54.809189,2197.953956,45.580451,-100
0.375641,-54.809189,2197.953956,45.580451,-100
0.390085,-54.809189,2197.953956,-100,-100
0.403107,-54.809189,2197.953956,75.46567,-100
0.492097,183.199456,-2248.809934,-100,267.386062
0.56845,78.442268,1079.176641,-100,-100
0.579041,77.271615,369.105801,-100,112.677007
0.571475,92.57635,1063.889675,-100,-100
0.412269,166.858253,6468.597468,-100,295.253615
0.48697,60.499228,-28224.04131,-100,152.261966
0.510047,23.866604,-606.776171,-100,34.600542
0.454801,-24.334277,-8191.487965,-100,70.187991
0.482057,-0.872315,-3.444889,-100,-100
0.481985,-135.485629,11692.15163,176.593627,-100
0.475981,-141.847051,14173.49223,167.232482,-100
0.402133,188.27514,-14161.48959,-100,392.226412
0.182759,127.69429,14073.98313,-100,114.317521
0.156851,432.46262,4383.021191,-100,792.422196
0.198593,353.58237,-12522.02073,-100,661.62649
0.405675,-78.538569,-76706.57189,-100,241.990424
0.409502,-41.919889,-99365.57087,-100,277.78795
0.401927,106.317966,-30770.56572,-100,279.096208
0.438594,-100.95113,-1247.30034,-100,-100
0.449663,-13.323241,-6690.799319,-100,68.588529
0.444445,-206.172217,7831.559131,362.632705,-100
0.417191,40.972784,-199449.2642,-100,495.390337
0.389105,-83.423054,-1631.362739,-100,-100
0.395794,-108.30954,-7658.878595,-100,-100
0.402429,-101.222235,-19877.20961,-100,95.965642
0.395219,-83.423054,-1631.362739,-100,-100
0.361521,-178.981345,11217.48628,224.454515,-100
0.495761,23.709268,-495.237232,-100,-100
0.484105,22.156792,-690.389547,-100,12.925982
0.604974,-211.095706,-95538.64268,506.985698,-100
0.603507,-211.095706,-95538.64268,509.079672,-100
0.299311,51.440787,-894.103911,-100,-100
0.31402,78.177505,-826.466752,-100,83.276953
0.278839,98.983633,-2026.018152,-100,204.418938
0.348887,-88.613184,2622.379773,128.027815,-100
0.33949,-10.072349,51.422224,-100,-100
0.357099,-178.981345,11217.48628,230.655758,-100
0.541668,-37.054288,-153.316256,40.412412,-100
0.554184,29.948672,-315.107733,-100,-100
0.540291,-39.355877,-1039.707693,-100,-100
0.617796,-86.416152,2017.540138,-100,-100
0.618588,-86.416152,2017.540138,-100,-100
0.420528,67.870551,1778.962063,-100,-100
0.422111,78.555502,2283.827661,-100,-100
0.413343,166.858253,6468.597468,-100,293.773378
0.441286,-22.605846,253.220025,-100,-100
0.465111,12.678724,30.934307,-100,-100
0.383146,-269.959992,-157303.4273,657.765052,-100
0.276617,-63.272472,-31246.92299,238.780611,-100
0.254197,11.691549,-39107.39842,-100,213.460181
0.386538,40.155586,-1436.785398,-100,98.051152
0.483128,-50.137298,665.820899,-100,-100
0.48232,-50.137298,665.820899,-100,-100
0.46052,-70.398758,-8878.737915,-100,-100
0.474657,-804.344794,324508.1795,1353.378961,-100
0.45557,-47.65236,-8042.058877,-100,-100
0.313051,-18.783688,111.445021,21.580064,-100
0.327827,-20.694682,218.320531,-100,-100
0.297916,-63.272472,-31246.92299,-100,-100
0.300428,-19.385148,-7362.657665,-100,-100
0.229758,-57.516186,-54302.28328,307.304566,-100
0.24235,122.599603,1320.930055,-100,184.315107
0.285577,-63.272472,-31246.92299,244.929439,-100
0.335118,-112.672343,1311.242459,-100,-100
0.308278,-97.315299,-23856.57222,184.978277,-100
0.470819,5.423733,-346.74185,-100,-100
0.415088,-12.18495,-560.138608,-100,-100
0.422777,-17.501506,-116.000226,-100,-100
0.412078,-26.492653,285.417836,-100,-100
0.475004,5.423733,-346.74185,-100,-100
0.43948,14.922375,-385.293433,-100,-100
0.377648,-54.809189,2197.953956,-100,-100
0.401338,-55.126258,2242.381715,-100,-100
0.366754,-54.809189,2197.953956,-100,-100
0.487269,-91.708142,3241.568205,-100,-100
0.459476,75.94256,-8609.50936,-100,98.35133
0.452123,45.066646,-1125.701288,-100,-100
0.445277,16.884676,-1466.182122,-100,-100
0.439285,16.884676,-1466.182122,-100,-100
0.241193,491.747651,143956.2606,-100,433.319194
0.262199,80.883159,-23.501157,-100,-100
0.223688,1093.715494,1064125.79,-100,1170.90416
0.3204,-15.046166,11.846349,-100,-100
0.480308,489.783144,58765.05046,-100,917.446925
0.413554,-55.126258,2242.381715,-100,-100
0.42639,-55.126258,2242.381715,83.347702,-100
0.502767,23.866604,-606.776171,-100,34.993296
0.504439,342.384474,48007.23263,-100,500.921564
0.369752,-213.022241,16025.68146,272.792507,-100
0.531067,131.97113,-2051.855373,-100,167.919338
0.497206,30.887957,538.417994,-100,-100
0.511135,342.384474,48007.23263,-100,498.306837
0.608373,-2.508891,-477.401153,-100,-100
0.594089,69.140675,-534.01049,-100,109.166165
0.482402,-11.501821,-33536.10594,-100,182.714164
0.497029,206.070472,521.506295,-100,320.814025
0.294558,2.730448,5.703332,-100,-100
0.557026,122.638937,-3427.435609,-100,-100
0.544323,127.519024,-2900.007928,-100,-100
0.560259,71.70279,-3781.214007,-100,-100
0.552801,122.638937,-3427.435609,-100,-100
0.534427,127.519024,-2900.007928,-100,-100
0.548397,122.638937,-3427.435609,-100,95.948751
0.494767,136.429311,-3912.942045,-100,145.215094
0.23198,122.599603,1320.930055,-100,184.315107
0.516999,127.519024,-2900.007928,-100,-100
0.523209,127.519024,-2900.007928,-100,-100
0.464413,184.676109,7316.519329,-100,191.930235
0.484853,199.788209,-914.34898,-100,370.031348
0.489969,241.426766,19914.45501,-100,390.523718
0.471474,241.426766,19914.45501,-100,420.899946
0.268825,322.259392,-58652.94086,-100,730.642011
0.288642,-82.348611,-31895.4383,154.38426,-100
0.334616,67.576705,96.588342,-100,-100
0.492704,-31.137137,-265.782468,-100,-100
0.510046,188.033428,-11553.46439,-100,261.397104
0.500539,199.788209,-914.34898,-100,297.612089
0.476845,131.531443,10262.352,-100,177.923476
0.495448,-42.276414,-4482.61943,-100,-100
0.49484,-31.137137,-265.782468,-100,-100
