crtR(2011:2022),peak,pit,saddle,ridge,ravine
0.342815,0,1,0,0,1
0.371249,0,0,1,0,1
0.316906,0,0,1,0,1
0.491642,0,0,1,0,1
0.52015,0,0,1,0,0
0.515488,0,0,1,0,0
0.41559,1,0,0,1,0
0.41575,1,0,0,0,0
0.234882,0,1,0,0,1
0.238224,0,1,0,0,1
0.459653,0,0,1,0,0
0.4557,0,0,1,0,0
0.490705,0,0,1,0,0
0.450054,1,0,0,0,0
0.428105,1,0,0,0,0
0.430772,0,0,1,0,0
0.451049,0,0,1,0,0
0.539289,0,1,0,0,1
0.418321,1,0,0,0,0
0.396697,1,0,0,1,0
0.46791,1,0,0,0,0
0.467468,0,0,1,0,0
0.479527,0,0,1,0,0
0.484667,0,0,1,0,1
0.35451,0,0,1,0,1
0.269754,0,0,1,1,0
0.251482,0,0,1,0,1
0.363692,1,0,0,1,0
0.321535,0,0,1,0,1
0.326379,0,0,1,0,0
0.46882,1,0,0,0,0
0.468504,1,0,0,0,0
0.481189,0,0,1,1,0
0.428501,0,0,1,1,0
0.520988,0,1,0,0,1
0.489804,0,0,1,1,0
0.482781,0,0,1,1,0
0.482982,0,0,1,0,1
0.362028,0,0,1,0,1
0.361402,0,1,0,0,0
0.328762,0,0,1,0,1
0.392561,0,1,0,0,0
0.483763,0,0,1,1,0
0.406846,0,0,1,0,1
0.407765,0,0,1,0,1
0.408559,0,0,1,0,1
0.42555,0,0,1,0,1
0.419633,0,0,1,1,0
0.388841,0,1,0,0,1
0.377804,0,0,1,0,1
0.36126,0,1,0,0,0
0.328436,0,0,1,0,1
0.492247,1,0,0,1,0
0.428758,0,0,1,0,1
0.375516,1,0,0,1,0
0.131239,0,0,1,0,1
0.40502,0,0,1,1,0
0.407335,0,0,1,0,0
0.413089,0,0,1,0,0
0.536127,0,1,0,0,1
0.530326,0,1,0,0,1
0.537612,0,1,0,0,1
0.2946,0,0,1,0,1
0.432294,0,0,1,0,0
0.421865,0,0,1,0,0
0.419297,0,0,1,0,0
0.428441,1,0,0,0,0
0.228366,0,0,1,0,0
0.29354,1,0,0,0,0
0.292448,1,0,0,0,0
0.300436,1,0,0,0,0
0.393672,0,1,0,0,0
0.39679,0,1,0,0,0
0.513522,0,0,1,1,0
0.50979,0,0,1,1,0
0.403727,0,1,0,0,1
0.405454,0,1,0,0,1
0.452771,0,0,1,1,0
0.507547,0,0,1,0,0
0.493973,1,0,0,1,0
0.469606,0,0,1,0,0
0.466794,0,1,0,0,0
0.445508,1,0,0,0,0
0.295738,0,1,0,0,1
0.310549,0,1,0,0,0
0.100684,0,1,0,0,1
0.541485,0,1,0,0,1
0.555521,0,1,0,0,0
0.633303,0,0,1,1,0
0.406026,0,0,1,0,0
0.405189,0,1,0,0,1
0.406405,0,1,0,0,1
0.416268,1,0,0,1,0
0.404738,1,0,0,1,0
0.400363,1,0,0,0,0
0.391489,0,0,1,0,0
0.399994,1,0,0,1,0
0.37116,1,0,0,1,0
0.361568,1,0,0,1,0
0.407776,0,1,0,0,1
0.403427,0,1,0,0,1
0.43595,1,0,0,1,0
0.462733,0,1,0,0,1
0.437852,0,0,1,0,0
0.444923,0,0,1,0,0
0.347726,0,1,0,0,1
0.360181,0,1,0,0,1
0.350392,0,1,0,0,1
0.611895,0,0,1,1,0
0.60465,0,0,1,1,0
0.602776,0,0,1,1,0
0.596692,0,0,1,0,0
0.336925,0,0,1,0,1
0.265455,0,0,1,0,1
0.082172,0,1,0,0,1
0.102982,0,1,0,0,1
0.113003,0,1,0,0,1
0.425756,1,0,0,1,0
0.422873,1,0,0,0,0
0.447571,0,0,1,0,0
0.495895,1,0,0,0,0
0.490337,1,0,0,0,0
0.213053,0,0,1,0,1
0.483646,0,0,1,1,0
0.424847,1,0,0,0,0
0.417863,0,0,1,0,1
0.416532,1,0,0,0,0
0.419786,1,0,0,0,0
0.41012,0,0,1,0,0
0.423354,1,0,0,1,0
0.48651,0,0,1,0,1
0.477597,0,0,1,0,1
0.469605,0,1,0,0,1
0.493797,1,0,0,1,0
0.493955,1,0,0,1,0
0.385587,0,0,1,0,0
0.385849,0,0,1,0,0
0.376529,0,0,1,0,0
0.407546,0,1,0,0,1
0.409418,0,1,0,0,1
0.4036,0,1,0,0,1
0.381075,0,1,0,0,1
0.398708,0,0,1,0,1
0.389335,0,0,1,0,0
0.382923,0,0,1,0,0
0.390426,0,0,1,0,0
0.406029,0,0,1,0,0
0.359429,1,0,0,0,0
0.411909,0,1,0,0,1
0.405399,0,1,0,0,1
0.232537,0,0,1,0,1
0.217408,0,0,1,0,1
-0.013485,0,0,1,0,0
0.486883,0,0,1,1,0
0.490145,0,0,1,0,1
0.494801,0,0,1,0,1
0.47788,0,0,1,0,1
0.426233,1,0,0,0,0
0.436816,0,0,1,0,0
0.409367,1,0,0,1,0
0.413868,1,0,0,0,0
0.453978,0,1,0,0,1
0.469366,0,0,1,0,0
0.413359,0,0,1,0,1
0.410495,0,0,1,0,1
0.407565,0,0,1,1,0
0.438734,0,0,1,0,0
0.441455,0,0,1,0,0
0.426431,1,0,0,1,0
0.414788,0,0,1,0,1
0.421227,1,0,0,1,0
0.414879,1,0,0,1,0
0.41002,1,0,0,0,0
0.398297,0,0,1,1,0
0.399603,0,0,1,1,0
0.596271,0,0,1,1,0
0.602409,0,0,1,0,1
0.603134,0,0,1,0,0
0.40641,1,0,0,1,0
0.453536,1,0,0,0,0
0.242539,0,0,1,0,1
0.26138,0,0,1,0,1
0.346172,0,0,1,0,1
0.332827,0,0,1,0,1
0.417536,0,1,0,0,1
0.433138,1,0,0,1,0
0.149369,0,1,0,0,1
0.173906,0,0,1,1,0
0.097884,0,1,0,0,1
0.514047,0,0,1,0,1
0.493655,0,0,1,0,0
0.174053,0,1,0,0,1
0.133927,0,1,0,0,1
0.145826,0,1,0,0,1
0.099076,0,1,0,0,1
0.145202,0,1,0,0,1
0.410091,0,0,1,0,1
0.464537,0,0,1,0,1
0.529579,0,1,0,0,1
0.514852,0,1,0,0,1
0.625179,1,0,0,1,0
0.619677,1,0,0,1,0
0.281974,0,0,1,0,0
0.596404,0,0,1,1,0
0.551339,0,0,1,0,0
0.584724,0,0,1,0,1
0.574947,0,1,0,0,1
0.588278,0,0,1,0,1
0.429707,0,0,1,0,0
0.423407,0,0,1,0,0
0.436467,1,0,0,1,0
0.437946,1,0,0,0,0
0.422315,1,0,0,0,0
0.423631,1,0,0,0,0
0.395001,0,1,0,0,0
0.448303,1,0,0,0,0
0.390349,0,0,1,0,0
0.148477,0,0,1,1,0
0.15726,0,1,0,0,1
0.467109,0,0,1,0,0
-0.025117,0,0,1,0,0
0.011157,1,0,0,1,0
0.074166,1,0,0,1,0
0.192919,0,1,0,0,1
0.212707,0,0,1,1,0
0.182952,0,1,0,0,1
0.612865,1,0,0,1,0
0.235384,0,1,0,0,1
0.485485,0,0,1,0,1
0.482985,1,0,0,0,0
0.484494,0,0,1,0,1
0.486249,0,0,1,0,0
0.433928,1,0,0,0,0
0.424269,0,1,0,0,0
0.415134,0,1,0,0,1
0.187898,0,1,0,0,1
0.226288,0,0,1,1,0
0.236582,0,0,1,0,1
0.501032,1,0,0,1,0
0.499512,1,0,0,1,0
0.57364,0,0,1,0,0
0.579459,0,0,1,0,1
0.382023,1,0,0,0,0
0.40192,0,1,0,0,1
0.401056,0,1,0,0,1
0.402682,0,1,0,0,1
0.572975,0,0,1,0,0
0.581255,0,0,1,0,0
0.58929,0,0,1,0,0
0.384783,1,0,0,1,0
0.373381,1,0,0,1,0
0.428622,0,0,1,0,0
0.025411,0,0,1,0,0
0.026748,1,0,0,1,0
-0.009193,1,0,0,1,0
0.48986,0,0,1,1,0
0.494273,1,0,0,1,0
0.490351,0,0,1,1,0
0.48709,0,0,1,1,0
0.509961,0,1,0,0,0
0.512763,0,0,1,0,0
0.517763,0,1,0,0,1
0.534656,0,1,0,0,1
0.530407,0,1,0,0,1
0.321883,0,1,0,0,1
0.364895,0,1,0,0,1
0.073707,1,0,0,1,0
0.123667,0,1,0,0,1
0.073265,0,0,1,0,0
0.066573,1,0,0,1,0
0.625075,1,0,0,0,0
0.619682,1,0,0,0,0
0.604934,0,0,1,1,0
0.612811,0,0,1,1,0
0.630401,0,0,1,1,0
0.380611,0,0,1,0,0
0.226211,0,1,0,0,1
0.443425,1,0,0,0,0
0.426847,0,0,1,0,0
0.420353,0,0,1,0,0
0.560004,0,1,0,0,0
0.430335,1,0,0,0,0
0.487466,0,0,1,0,1
0.487266,0,0,1,0,1
0.482163,0,0,1,0,1
0.475965,0,0,1,0,1
0.473954,0,0,1,0,1
0.48002,0,0,1,0,1
0.479126,0,0,1,0,1
0.471902,0,0,1,0,1
0.477772,0,0,1,0,1
0.482623,0,0,1,0,1
0.484632,0,0,1,0,1
0.476067,0,1,0,0,0
0.232433,0,0,1,0,1
0.493033,1,0,0,0,0
0.488755,1,0,0,0,0
0.499143,1,0,0,1,0
0.49749,1,0,0,0,0
0.498032,1,0,0,1,0
0.458819,0,0,1,0,0
0.469253,1,0,0,1,0
0.494763,1,0,0,0,0
0.495106,1,0,0,0,0
0.49856,1,0,0,1,0
0.482463,0,0,1,1,0
0.484132,0,0,1,1,0
0.370148,1,0,0,1,0
0.247824,0,0,1,1,0
0.270113,0,0,1,1,0
0.368456,1,0,0,1,0
0.516209,0,1,0,0,1
0.100589,0,0,1,0,1
0.475317,1,0,0,0,0
0.49461,1,0,0,0,0
0.489281,1,0,0,0,0
0.476394,1,0,0,0,0
0.468641,1,0,0,0,0
0.477874,1,0,0,0,0
0.476728,0,0,1,1,0
0.481742,0,0,1,0,1
0.581682,0,1,0,0,0
0.567523,0,0,1,0,0
0.463618,0,1,0,0,0
0.464826,0,1,0,0,0
0.487399,0,0,1,0,0
0.485722,0,0,1,0,0
0.249691,0,0,1,0,0
0.254439,0,0,1,0,0
0.486598,0,0,1,0,0
0.490347,0,0,1,0,0
0.488344,0,0,1,0,0
0.58673,0,0,1,1,0
0.211985,0,1,0,0,1
0.195322,0,0,1,1,0
0.621622,0,0,1,1,0
0.6175,0,0,1,1,0
0.625952,0,0,1,1,0
0.61177,0,0,1,1,0
0.137621,0,0,1,0,1
0.239475,0,0,1,1,0
0.428664,1,0,0,0,0
0.424044,0,0,1,1,0
0.481161,0,0,1,0,1
0.474174,0,1,0,0,1
0.43618,0,0,1,0,0
0.459433,0,0,1,0,0
0.442457,0,0,1,0,0
0.523655,0,1,0,0,1
0.526443,0,1,0,0,0
0.525459,0,1,0,0,1
0.529919,0,1,0,0,1
0.529473,0,1,0,0,1
0.438924,1,0,0,0,0
0.43122,1,0,0,0,0
0.426946,1,0,0,0,0
0.471066,1,0,0,0,0
0.402534,0,1,0,0,1
0.493655,0,0,1,0,1
0.509301,0,0,1,0,1
0.393684,0,0,1,0,1
0.392042,0,0,1,0,0
0.508256,0,1,0,0,0
0.162725,0,0,1,1,0
0.212934,0,0,1,0,1
0.196431,0,0,1,1,0
0.213631,0,0,1,0,1
0.231009,0,0,1,0,1
0.189412,0,0,1,0,1
0.478099,0,0,1,0,1
0.470117,0,0,1,0,1
0.480315,0,0,1,0,1
0.48256,0,0,1,0,1
0.482942,0,0,1,0,1
0.464427,1,0,0,0,0
0.470397,1,0,0,1,0
0.402179,0,1,0,0,1
0.277621,0,0,1,0,1
0.27544,0,0,1,0,1
0.33382,0,0,1,0,1
0.411885,0,0,1,0,1
0.419381,0,1,0,0,1
0.47321,0,0,1,1,0
0.46592,1,0,0,1,0
0.570176,0,1,0,0,1
0.559858,0,0,1,0,0
0.56503,0,0,1,0,0
0.486793,1,0,0,0,0
0.481601,0,0,1,0,1
0.490856,0,0,1,0,1
0.428443,0,0,1,0,0
0.466897,0,0,1,0,1
0.521964,0,1,0,0,0
0.519739,0,1,0,0,1
0.523199,0,0,1,0,0
0.505855,0,1,0,0,0
0.513243,0,1,0,0,0
0.491058,0,1,0,0,0
0.465439,0,0,1,0,1
0.167912,0,1,0,0,1
0.206863,0,1,0,0,1
0.299832,0,0,1,0,0
0.565317,0,0,1,0,0
0.576427,0,0,1,0,1
0.574981,0,0,1,1,0
0.612182,0,0,1,0,0
0.442271,1,0,0,0,0
0.500899,1,0,0,0,0
0.441749,0,0,1,1,0
0.420658,0,0,1,0,0
0.48417,1,0,0,0,0
0.375241,0,1,0,0,0
0.176836,0,1,0,0,1
0.060179,0,1,0,0,1
0.608007,1,0,0,1,0
0.61123,1,0,0,1,0
0.608652,1,0,0,0,0
0.592389,0,0,1,0,1
0.431698,0,0,1,0,0
0.429896,0,0,1,0,0
0.465943,0,0,1,0,0
0.192954,0,1,0,0,1
0.212168,0,1,0,0,1
0.152811,0,1,0,0,1
0.114299,0,1,0,0,1
0.274782,0,0,1,0,0
0.242029,0,1,0,0,0
0.277529,0,0,1,0,1
0.361881,0,1,0,0,0
0.33457,0,0,1,1,0
0.229942,0,0,1,1,0
0.26509,0,0,1,1,0
0.255931,0,0,1,1,0
0.391738,0,0,1,1,0
0.282281,0,0,1,0,1
0.348275,0,0,1,0,1
0.326189,0,0,1,0,0
0.447427,0,0,1,0,0
0.419627,0,1,0,0,0
0.387541,1,0,0,1,0
0.375641,1,0,0,1,0
0.390085,1,0,0,0,0
0.403107,1,0,0,1,0
0.492097,0,0,1,0,1
0.56845,0,1,0,0,0
0.579041,0,1,0,0,1
0.571475,0,1,0,0,0
0.412269,0,1,0,0,1
0.48697,0,0,1,0,1
0.510047,0,0,1,0,1
0.454801,0,0,1,0,1
0.482057,0,0,1,0,0
0.481985,1,0,0,1,0
0.475981,1,0,0,1,0
0.402133,0,0,1,0,1
0.182759,0,1,0,0,1
0.156851,0,1,0,0,1
0.198593,0,0,1,0,1
0.405675,0,0,1,0,1
0.409502,0,0,1,0,1
0.401927,0,0,1,0,1
0.438594,0,0,1,0,0
0.449663,0,0,1,0,1
0.444445,1,0,0,1,0
0.417191,0,0,1,0,1
0.389105,0,0,1,0,0
0.395794,0,0,1,0,0
0.402429,0,0,1,0,1
0.395219,0,0,1,0,0
0.361521,1,0,0,1,0
0.495761,0,0,1,0,0
0.484105,0,0,1,0,1
0.604974,0,0,1,1,0
0.603507,0,0,1,1,0
0.299311,0,0,1,0,0
0.31402,0,0,1,0,1
0.278839,0,0,1,0,1
0.348887,1,0,0,1,0
0.33949,1,0,0,0,0
0.357099,1,0,0,1,0
0.541668,0,0,1,1,0
0.554184,0,0,1,0,0
0.540291,0,0,1,0,0
0.617796,1,0,0,0,0
0.618588,1,0,0,0,0
0.420528,0,1,0,0,0
0.422111,0,1,0,0,0
0.413343,0,1,0,0,1
0.441286,1,0,0,0,0
0.465111,0,1,0,0,0
0.383146,0,0,1,1,0
0.276617,0,0,1,1,0
0.254197,0,0,1,0,1
0.386538,0,0,1,0,1
0.483128,1,0,0,0,0
0.48232,1,0,0,0,0
0.46052,0,0,1,0,0
0.474657,1,0,0,1,0
0.45557,0,0,1,0,0
0.313051,1,0,0,1,0
0.327827,1,0,0,0,0
0.297916,0,0,1,0,0
0.300428,0,0,1,0,0
0.229758,0,0,1,1,0
0.24235,0,1,0,0,1
0.285577,0,0,1,1,0
0.335118,1,0,0,0,0
0.308278,0,0,1,1,0
0.470819,0,0,1,0,0
0.415088,0,0,1,0,0
0.422777,0,0,1,0,0
0.412078,1,0,0,0,0
0.475004,0,0,1,0,0
0.43948,0,0,1,0,0
0.377648,1,0,0,0,0
0.401338,1,0,0,0,0
0.366754,1,0,0,0,0
0.487269,1,0,0,0,0
0.459476,0,0,1,0,1
0.452123,0,0,1,0,0
0.445277,0,0,1,0,0
0.439285,0,0,1,0,0
0.241193,0,1,0,0,1
0.262199,0,0,1,0,0
0.223688,0,1,0,0,1
0.3204,1,0,0,0,0
0.480308,0,1,0,0,1
0.413554,1,0,0,0,0
0.42639,1,0,0,1,0
0.502767,0,0,1,0,1
0.504439,0,1,0,0,1
0.369752,1,0,0,1,0
0.531067,0,0,1,0,1
0.497206,0,1,0,0,0
0.511135,0,1,0,0,1
0.608373,0,0,1,0,0
0.594089,0,0,1,0,1
0.482402,0,0,1,0,1
0.497029,0,1,0,0,1
0.294558,0,1,0,0,0
0.557026,0,0,1,0,0
0.544323,0,0,1,0,0
0.560259,0,0,1,0,0
0.552801,0,0,1,0,0
0.534427,0,0,1,0,0
0.548397,0,0,1,0,1
0.494767,0,0,1,0,1
0.23198,0,1,0,0,1
0.516999,0,0,1,0,0
0.523209,0,0,1,0,0
0.464413,0,1,0,0,1
0.484853,0,0,1,0,1
0.489969,0,1,0,0,1
0.471474,0,1,0,0,1
0.268825,0,0,1,0,1
0.288642,0,0,1,1,0
0.334616,0,1,0,0,0
0.492704,0,0,1,0,0
0.510046,0,0,1,0,1
0.500539,0,0,1,0,1
0.476845,0,1,0,0,1
0.495448,0,0,1,0,0
0.49484,0,0,1,0,0
0.489659,0,0,1,0,0
0.474158,0,1,0,0,0
0.473164,0,1,0,0,0
0.48028,0,1,0,0,0
0.272213,0,0,1,1,0
0.35217,1,0,0,0,0
0.246602,0,1,0,0,1
0.243118,0,1,0,0,1
0.221483,0,1,0,0,1
0.219648,0,1,0,0,1
0.207803,0,1,0,0,1
0.407005,1,0,0,1,0
0.363305,1,0,0,1,0
0.365141,1,0,0,1,0
0.501081,0,1,0,0,0
0.500001,0,1,0,0,0
0.45018,0,1,0,0,1
0.594866,0,0,1,1,0
0.444567,0,1,0,0,1
0.46688,0,0,1,0,1
0.442285,0,1,0,0,1
0.530149,0,0,1,0,0
0.535284,0,0,1,0,0
0.50445,0,0,1,0,0
0.364191,1,0,0,1,0
0.356752,1,0,0,1,0
0.2056,0,1,0,0,1
0.204859,0,1,0,0,1
0.483273,0,1,0,0,0
0.49178,0,1,0,0,0
0.462,0,0,1,0,1
0.447075,0,0,1,0,1
0.249533,0,0,1,0,1
0.464308,0,1,0,0,0
0.477918,0,1,0,0,0
0.46691,0,1,0,0,0
0.45793,0,1,0,0,0
0.477644,0,0,1,0,0
0.478505,1,0,0,0,0
0.481983,0,0,1,0,1
0.484139,1,0,0,0,0
0.489401,1,0,0,0,0
0.389604,0,0,1,1,0
0.405779,1,0,0,1,0
0.39879,0,0,1,1,0
0.40375,0,0,1,1,0
0.412066,0,0,1,1,0
0.454331,0,0,1,0,0
0.470257,0,0,1,0,0
0.493936,0,0,1,0,0
0.484847,0,1,0,0,1
0.49373,0,0,1,0,1
0.491964,0,0,1,0,1
0.40757,0,0,1,1,0
0.410194,1,0,0,0,0
0.387494,0,0,1,1,0
0.413192,1,0,0,0,0
0.389155,0,0,1,0,0
0.416073,1,0,0,0,0
0.539277,0,0,1,0,0
0.51493,0,0,1,0,0
0.592293,0,0,1,1,0
0.553314,0,0,1,0,0
0.582108,0,0,1,0,1
0.488023,1,0,0,0,0
0.491793,1,0,0,0,0
0.482499,1,0,0,0,0
0.501306,0,0,1,0,1
0.43202,0,0,1,0,1
0.418709,0,0,1,0,0
0.522113,0,0,1,0,0
0.348057,1,0,0,0,0
0.400179,0,0,1,0,1
0.357343,1,0,0,1,0
0.37482,0,0,1,1,0
0.428518,0,0,1,0,0
0.416065,0,1,0,0,1
0.402765,0,1,0,0,1
0.411771,1,0,0,1,0
0.401434,0,0,1,1,0
0.478577,0,0,1,0,0
0.489496,0,0,1,0,0
0.493423,1,0,0,0,0
0.493651,1,0,0,0,0
0.548194,0,0,1,0,0
0.514717,0,0,1,0,0
0.314986,0,0,1,1,0
0.326519,0,0,1,1,0
0.482614,0,0,1,0,0
0.475344,0,0,1,0,0
0.489289,1,0,0,0,0
0.445702,0,1,0,0,1
0.49183,1,0,0,0,0
0.493954,0,0,1,0,1
0.486004,0,0,1,0,1
0.461089,1,0,0,0,0
0.460676,1,0,0,0,0
0.458792,1,0,0,0,0
0.447735,1,0,0,0,0
0.481485,1,0,0,0,0
0.479966,1,0,0,0,0
0.486115,1,0,0,0,0
0.402359,0,0,1,0,0
0.46238,0,1,0,0,0
0.460955,0,1,0,0,0
0.491153,0,1,0,0,0
0.480825,0,1,0,0,0
0.528361,0,0,1,1,0
0.101851,0,1,0,0,1
0.179414,0,1,0,0,1
0.585373,0,0,1,1,0
0.596238,0,0,1,1,0
0.47043,1,0,0,0,0
0.46072,1,0,0,1,0
0.470173,0,0,1,1,0
0.462808,1,0,0,1,0
0.454518,1,0,0,0,0
0.471013,0,0,1,0,1
0.480492,0,0,1,0,1
0.417975,0,0,1,0,0
0.431249,0,0,1,0,0
0.427062,0,0,1,0,0
0.445367,0,0,1,0,0
0.441694,0,0,1,0,0
0.430145,0,1,0,0,1
0.472577,1,0,0,0,0
0.461139,1,0,0,1,0
0.471406,1,0,0,0,0
0.453676,0,1,0,0,0
0.450208,0,0,1,0,0
0.463591,0,0,1,0,0
0.416283,0,1,0,0,0
0.373841,1,0,0,1,0
0.378326,1,0,0,1,0
0.444333,0,0,1,0,0
0.219044,0,1,0,0,1
0.432439,0,1,0,0,1
0.427083,0,1,0,0,0
0.603262,1,0,0,1,0
0.600668,0,0,1,1,0
0.489811,0,0,1,0,1
0.501613,0,0,1,1,0
0.500535,0,1,0,0,1
0.511743,0,0,1,0,0
0.526272,0,0,1,0,0
0.5218,0,0,1,0,0
0.505209,0,0,1,0,0
0.443287,0,0,1,0,0
0.433493,1,0,0,0,0
0.376039,0,0,1,1,0
0.579701,0,0,1,1,0
0.596529,0,0,1,1,0
0.478351,0,0,1,0,0
0.483966,1,0,0,0,0
0.297644,0,0,1,1,0
0.342078,0,0,1,1,0
0.400795,0,0,1,0,1
0.402191,0,0,1,0,1
0.391181,0,0,1,0,0
0.342027,0,0,1,1,0
0.42216,1,0,0,0,0
0.398311,0,0,1,1,0
0.472801,0,0,1,0,1
0.475967,0,0,1,0,1
0.461233,0,0,1,0,1
0.483861,0,0,1,0,1
0.41924,0,0,1,1,0
0.38542,0,0,1,0,0
0.386365,0,0,1,0,0
0.468171,0,0,1,0,1
0.456946,0,0,1,0,0
0.402505,0,0,1,0,0
0.407591,1,0,0,1,0
0.390586,1,0,0,0,0
0.431988,1,0,0,0,0
0.388554,0,1,0,0,0
0.430997,0,1,0,0,0
0.415574,0,1,0,0,0
0.482319,1,0,0,0,0
0.489256,1,0,0,0,0
0.39113,0,1,0,0,1
0.390277,0,1,0,0,0
0.4298,0,1,0,0,1
0.459083,0,1,0,0,1
0.444031,0,1,0,0,1
0.175117,0,1,0,0,1
0.332099,0,0,1,0,0
0.326804,0,0,1,1,0
0.584085,0,0,1,1,0
0.443677,0,0,1,0,0
0.453198,0,1,0,0,1
0.469333,0,1,0,0,1
0.362539,1,0,0,1,0
0.455403,0,1,0,0,0
0.460172,0,1,0,0,0
0.436804,0,0,1,0,0
0.467391,0,1,0,0,1
0.456732,0,1,0,0,1
0.408033,1,0,0,0,0
0.461932,1,0,0,1,0
0.47337,1,0,0,0,0
0.269002,0,0,1,1,0
0.325492,1,0,0,0,0
0.497704,0,0,1,0,0
0.429953,0,0,1,0,0
0.473114,1,0,0,1,0
0.402674,1,0,0,1,0
0.442182,0,0,1,0,1
0.45519,0,0,1,0,1
0.222908,0,0,1,0,0
0.406722,1,0,0,1,0
0.426198,1,0,0,1,0
0.402391,0,1,0,0,0
0.402875,0,0,1,1,0
0.403139,1,0,0,1,0
0.405965,0,0,1,0,1
0.489732,0,0,1,0,0
0.410986,0,0,1,1,0
0.413824,0,1,0,0,1
0.427393,0,0,1,0,0
0.317656,1,0,0,0,0
0.446285,0,1,0,0,1
0.462498,1,0,0,1,0
0.425112,1,0,0,1,0
0.339362,1,0,0,0,0
0.17004,0,1,0,0,1
0.324679,0,0,1,1,0
0.186322,0,1,0,0,1
0.392617,1,0,0,0,0
0.460539,0,1,0,0,1
0.45678,0,1,0,0,0
0.254361,0,0,1,0,0
0.413797,0,0,1,0,0
0.422937,0,0,1,0,0
0.445988,0,0,1,0,0
0.360608,1,0,0,1,0
0.349098,1,0,0,0,0
0.410038,0,0,1,1,0
0.362335,0,0,1,1,0
0.389391,0,0,1,1,0
0.376237,0,0,1,1,0
0.351367,1,0,0,0,0
0.35767,0,0,1,1,0
0.589119,0,0,1,0,1
0.598871,0,0,1,0,1
0.564458,0,1,0,0,0
0.565841,0,0,1,0,0
0.488765,0,0,1,0,0
0.398381,0,0,1,1,0
0.43222,0,0,1,0,0
0.481268,0,1,0,0,1
0.299977,1,0,0,0,0
0.43953,0,0,1,0,0
0.482411,0,1,0,0,0
0.477638,1,0,0,0,0
0.424615,1,0,0,0,0
0.406163,0,0,1,1,0
0.388092,0,0,1,1,0
0.46176,1,0,0,0,0
0.44968,0,0,1,0,0
0.400937,0,0,1,1,0
0.402457,1,0,0,1,0
0.402201,0,0,1,1,0
0.352319,1,0,0,0,0
0.108174,0,1,0,0,1
0.377144,1,0,0,1,0
0.378796,1,0,0,1,0
0.368494,1,0,0,1,0
0.406038,0,0,1,1,0
0.406358,1,0,0,1,0
0.48028,1,0,0,0,0
0.511726,0,1,0,0,0
0.496965,0,0,1,0,0
0.401118,0,1,0,0,0
0.401206,1,0,0,1,0
0.401384,1,0,0,1,0
0.485345,0,0,1,0,0
0.391859,0,0,1,0,1
0.402136,1,0,0,0,0
0.38052,1,0,0,0,0
0.488359,0,0,1,0,1
0.353668,1,0,0,0,0
0.330414,1,0,0,1,0
0.399676,1,0,0,0,0
0.411496,1,0,0,0,0
0.482723,0,1,0,0,1
0.488702,0,0,1,0,1
0.4601,0,0,1,0,1
0.440559,0,0,1,0,0
0.396218,0,0,1,1,0
0.411373,0,0,1,1,0
0.404717,1,0,0,1,0
0.376964,1,0,0,0,0
0.405423,0,0,1,1,0
0.470503,0,1,0,0,1
0.397375,0,0,1,1,0
0.460906,0,1,0,0,1
0.468699,0,1,0,0,1
0.470037,0,0,1,0,1
0.479508,0,0,1,0,1
0.375159,1,0,0,0,0
0.370045,1,0,0,1,0
0.184935,0,0,1,0,0
0.174805,0,0,1,0,0
0.495904,1,0,0,1,0
0.491689,1,0,0,1,0
0.487633,1,0,0,0,0
0.481382,0,0,1,1,0
0.486594,0,0,1,1,0
0.331241,0,0,1,0,0
0.440997,0,0,1,0,0
0.432031,1,0,0,0,0
0.343454,0,0,1,0,0
0.318204,1,0,0,0,0
0.321938,1,0,0,0,0
0.337958,1,0,0,0,0
0.468965,0,1,0,0,1
0.332706,0,0,1,0,0
0.363531,1,0,0,1,0
0.401774,0,0,1,0,0
0.464532,0,0,1,0,0
0.488183,0,1,0,0,1
0.491457,0,0,1,0,1
0.473136,0,1,0,0,1
0.460465,0,1,0,0,1
0.44971,0,1,0,0,0
0.454371,0,1,0,0,1
0.448081,0,1,0,0,0
0.456111,0,1,0,0,0
0.473505,0,1,0,0,0
0.467769,0,1,0,0,0
0.491653,0,1,0,0,0
0.501805,0,1,0,0,0
0.354449,1,0,0,1,0
0.369343,0,0,1,0,1
0.280433,0,0,1,1,0
0.310073,0,0,1,0,0
0.292081,1,0,0,1,0
0.432143,0,0,1,0,0
0.487885,1,0,0,1,0
0.482479,0,0,1,0,0
0.483066,0,1,0,0,1
0.489733,0,0,1,0,0
0.336185,1,0,0,0,0
0.273898,0,0,1,1,0
0.487394,0,0,1,0,0
0.423727,0,0,1,0,0
0.576716,0,0,1,0,0
0.58686,0,0,1,1,0
0.322032,0,0,1,0,0
0.326418,0,0,1,0,0
0.432883,0,1,0,0,0
0.42766,0,1,0,0,1
0.466645,0,0,1,0,0
0.475265,0,0,1,0,0
0.474917,0,0,1,0,0
0.356483,1,0,0,0,0
0.455824,1,0,0,0,0
0.437993,0,0,1,0,1
0.469816,1,0,0,0,0
0.410749,0,1,0,0,1
0.42044,0,1,0,0,1
0.445108,0,1,0,0,1
0.474636,1,0,0,0,0
0.474042,1,0,0,0,0
0.351464,1,0,0,0,0
0.392476,1,0,0,0,0
0.363976,1,0,0,0,0
