crtR(2011:2022),peak,pit,saddle,ridge,ravine,Longitude,Latitude
0.46789,0,0,1,1,0,140.901142,37.406294
0.446736,1,0,0,1,0,140.900015,37.403589
0.45395,0,0,1,1,0,140.900015,37.404039
0.439926,0,0,1,1,0,140.90058,37.403589
0.410834,1,0,0,1,0,140.899452,37.402687
0.454,1,0,0,1,0,140.898885,37.403588
0.430281,1,0,0,1,0,140.897756,37.403136
0.425255,1,0,0,1,0,140.899451,37.403138
0.385294,1,0,0,0,0,140.900017,37.402237
0.430603,1,0,0,1,0,140.898321,37.403137
0.42893,1,0,0,1,0,140.898886,37.403137
0.246319,1,0,0,0,0,140.891556,37.393215
0.198899,1,0,0,1,0,140.890991,37.393215
0.196255,0,0,1,1,0,140.896069,37.397726
0.180186,0,1,0,0,0,140.896633,37.398178
0.241307,0,1,0,0,1,140.895501,37.399979
0.189637,0,1,0,0,1,140.895501,37.399529
0.28796,0,1,0,0,0,140.8955,37.40043
0.414192,0,0,1,0,1,140.889303,37.388706
0.391255,0,0,1,0,1,140.889303,37.389157
0.414258,0,0,1,0,1,140.888738,37.388706
0.19326,0,1,0,0,1,140.896631,37.39998
0.301812,0,1,0,0,0,140.894935,37.40043
0.428064,0,1,0,0,1,140.906222,37.409453
0.43366,0,0,1,0,0,140.906787,37.409453
0.277646,0,0,1,1,0,140.890994,37.391412
0.299435,0,0,1,1,0,140.891559,37.391413
0.479018,1,0,0,0,0,140.913566,37.41036
0.489504,1,0,0,0,0,140.913001,37.410359
0.310724,1,0,0,0,0,140.892687,37.392315
0.30151,1,0,0,0,0,140.892123,37.391864
0.446273,0,1,0,0,0,140.906224,37.408101
0.448675,0,0,1,1,0,140.902834,37.408549
0.454582,0,0,1,0,0,140.901708,37.405393
0.452933,0,0,1,0,0,140.902272,37.405844
0.463403,0,0,1,0,1,140.901707,37.406294
0.265399,1,0,0,0,0,140.891557,37.392314
0.281585,1,0,0,0,0,140.891558,37.391863
0.292523,1,0,0,0,0,140.892122,37.392315
0.169493,0,0,1,1,0,140.895504,37.397726
0.113352,0,1,0,0,1,140.896068,37.398628
0.155436,0,1,0,0,1,140.896067,37.399078
0.055308,0,1,0,0,1,140.895503,37.398627
0.452661,1,0,0,1,0,140.885917,37.3869
0.324368,1,0,0,0,0,140.893251,37.392766
0.285807,1,0,0,0,0,140.892122,37.392765
0.097419,0,1,0,0,0,140.895503,37.398177
0.229256,1,0,0,1,0,140.895505,37.397275
0.457357,0,0,1,0,1,140.898319,37.404489
0.450533,0,0,1,0,1,140.897754,37.404488
0.225249,0,1,0,0,1,140.894372,37.399528
0.306508,0,0,1,0,1,140.888171,37.390508
0.4495,0,0,1,1,0,140.906789,37.408552
0.415071,0,1,0,0,1,140.904527,37.409902
0.269239,0,1,0,0,0,140.896065,37.400431
0.31444,0,1,0,0,0,140.896064,37.400881
0.457438,0,0,1,1,0,140.89945,37.404039
0.452568,0,0,1,1,0,140.897755,37.404038
0.456455,0,1,0,0,1,140.898319,37.404939
0.415135,1,0,0,0,0,140.896062,37.402684
0.295626,0,1,0,0,0,140.896629,37.400882
0.274278,0,0,1,0,1,140.88817,37.390959
0.441693,0,0,1,0,0,140.903965,37.407648
0.450538,1,0,0,1,0,140.886482,37.38645
0.447099,1,0,0,0,0,140.885916,37.387351
0.461244,0,0,1,0,0,140.899449,37.40449
0.448722,0,0,1,0,0,140.901144,37.404491
0.448434,0,0,1,0,0,140.901708,37.404942
0.342116,0,1,0,0,0,140.896629,37.401332
0.353255,0,1,0,0,0,140.896064,37.401332
0.223135,0,1,0,0,1,140.896066,37.39998
0.273295,0,1,0,0,1,140.894371,37.399978
0.134101,0,1,0,0,1,140.895502,37.399078
0.463057,0,0,1,0,0,140.900014,37.404941
0.459162,0,0,1,0,0,140.900014,37.40449
0.46011,0,0,1,0,0,140.900579,37.404941
0.460735,0,1,0,0,1,140.90227,37.407647
0.438266,0,0,1,0,0,140.902268,37.40945
0.438125,0,1,0,0,1,140.903964,37.40855
0.433574,0,1,0,0,1,140.903963,37.409
0.307572,1,0,0,0,0,140.892685,37.393667
0.45885,1,0,0,1,0,140.886483,37.386
0.468663,1,0,0,1,0,140.885918,37.385999
0.473479,1,0,0,1,0,140.886484,37.385549
0.394317,0,0,1,0,0,140.903396,37.410803
0.329243,1,0,0,1,0,140.895506,37.395923
0.453829,1,0,0,1,0,140.885352,37.3869
0.462449,1,0,0,1,0,140.885353,37.386449
0.436741,1,0,0,1,0,140.884788,37.386449
0.469573,0,0,1,0,1,140.900011,37.407194
0.46929,0,1,0,0,1,140.900575,37.407645
0.431704,1,0,0,1,0,140.88535,37.388252
0.454885,0,0,1,0,0,140.900579,37.404491
0.455103,0,0,1,0,0,140.901143,37.404942
0.461617,0,1,0,0,0,140.898884,37.40494
0.460381,0,0,1,0,0,140.901143,37.405392
0.464651,0,0,1,0,0,140.901142,37.405843
0.465931,0,0,1,0,1,140.901706,37.406745
0.470328,0,1,0,0,1,140.901141,37.407195
0.466866,0,1,0,0,1,140.901706,37.407196
0.465922,0,1,0,0,1,140.901705,37.407646
0.249267,0,0,1,0,1,140.890429,37.391412
0.308979,1,0,0,0,0,140.892686,37.392766
0.442462,0,0,1,1,0,140.887048,37.386
0.438375,1,0,0,1,0,140.887045,37.387803
0.22768,0,0,1,0,1,140.889864,37.391411
0.011901,0,1,0,0,1,140.894938,37.398627
0.132552,0,1,0,0,1,140.894937,37.399077
0.336486,1,0,0,1,0,140.896071,37.395924
0.285679,1,0,0,1,0,140.89607,37.396825
0.274158,1,0,0,1,0,140.895505,37.396824
0.526472,1,0,0,0,0,140.884793,37.383294
0.44263,0,0,1,0,0,140.906788,37.409003
0.436296,0,1,0,0,0,140.906223,37.409002
0.456249,1,0,0,0,0,140.90679,37.40765
0.459464,1,0,0,1,0,140.885918,37.38645
0.366861,0,1,0,0,0,140.894934,37.401331
0.468883,0,1,0,0,1,140.90114,37.407646
0.256636,0,1,0,0,1,140.894936,37.399979
0.201343,0,1,0,0,1,140.894937,37.399528
0.328575,0,1,0,0,0,140.8955,37.400881
0.306419,0,0,1,0,0,140.892684,37.394569
0.304155,0,0,1,0,0,140.892683,37.395019
0.354437,0,0,1,0,1,140.894943,37.394571
0.197219,0,0,1,0,0,140.893809,37.397724
0.174498,0,0,1,1,0,140.894374,37.397725
0.233249,0,0,1,1,0,140.89381,37.397274
0.35496,1,0,0,1,0,140.894945,37.393218
0.357557,1,0,0,1,0,140.894945,37.393669
0.34747,1,0,0,1,0,140.89438,37.393218
0.364148,1,0,0,1,0,140.89551,37.39367
0.361864,1,0,0,1,0,140.89551,37.393219
0.426991,0,0,1,0,1,140.883658,37.386448
0.432748,1,0,0,0,0,140.884223,37.386448
0.457809,0,0,1,1,0,140.901704,37.408548
0.450361,0,0,1,0,0,140.901703,37.408998
0.459596,0,0,1,1,0,140.901139,37.408547
0.462943,0,0,1,0,1,140.901704,37.408097
0.47139,0,0,1,0,1,140.900576,37.406744
0.469897,0,0,1,0,1,140.901141,37.406745
0.459585,0,0,1,0,0,140.901707,37.405844
0.434766,0,1,0,0,1,140.905094,37.408551
0.434742,0,0,1,0,0,140.902833,37.40945
0.323074,1,0,0,1,0,140.893812,37.395471
0.282152,1,0,0,0,0,140.892121,37.393216
0.307957,1,0,0,0,0,140.892686,37.393216
0.440703,1,0,0,1,0,140.887046,37.387352
0.447107,1,0,0,1,0,140.886482,37.386901
0.433635,1,0,0,1,0,140.88648,37.388253
0.431886,1,0,0,1,0,140.887045,37.388254
0.430179,0,0,1,1,0,140.887609,37.388254
0.53466,1,0,0,1,0,140.885922,37.383746
0.548383,1,0,0,1,0,140.886487,37.383295
0.207929,0,1,0,0,1,140.889299,37.391861
0.207547,0,0,1,0,1,140.889299,37.391411
0.201356,0,1,0,0,1,140.889298,37.392312
0.396144,1,0,0,0,0,140.898322,37.402235
0.394019,1,0,0,0,0,140.898887,37.402236
0.365033,0,0,1,0,0,140.898888,37.401785
0.447215,1,0,0,1,0,140.897191,37.403586
0.439511,0,0,1,0,1,140.897189,37.404488
0.338411,0,1,0,0,0,140.894935,37.40088
0.34473,0,1,0,0,0,140.89437,37.40088
0.36177,0,1,0,0,0,140.895499,37.401331
0.454082,1,0,0,0,0,140.906789,37.408101
0.440871,0,0,1,0,0,140.907352,37.409454
0.449232,0,0,1,0,0,140.907917,37.409454
0.440461,0,0,1,0,0,140.901703,37.409449
0.468239,0,0,1,0,0,140.900012,37.405842
0.466349,0,1,0,0,0,140.899447,37.405842
0.465283,0,0,1,0,0,140.899448,37.405391
0.441188,1,0,0,1,0,140.885916,37.387802
0.439083,1,0,0,1,0,140.885351,37.387801
0.484361,1,0,0,1,0,140.885354,37.385548
0.446261,1,0,0,0,0,140.885351,37.387351
0.41256,1,0,0,0,0,140.884787,37.38735
0.537161,1,0,0,1,0,140.886487,37.383746
0.4912,1,0,0,1,0,140.886484,37.385098
0.544623,1,0,0,1,0,140.885922,37.383295
0.46535,0,0,1,0,1,140.901139,37.408097
0.465271,0,0,1,0,1,140.900574,37.408096
0.44472,0,0,1,1,0,140.89719,37.404037
0.423412,0,0,1,1,0,140.896624,37.404487
0.424044,1,0,0,1,0,140.884787,37.386899
0.4811,1,0,0,1,0,140.885919,37.385548
0.4954,1,0,0,1,0,140.88592,37.385098
0.509755,1,0,0,1,0,140.88592,37.384647
0.509473,1,0,0,1,0,140.885356,37.384646
0.434008,1,0,0,1,0,140.885915,37.388252
0.460766,0,0,1,0,1,140.898884,37.404489
0.45855,0,0,1,1,0,140.898885,37.404038
0.077483,0,1,0,0,0,140.894938,37.398176
0.102124,0,1,0,0,1,140.894373,37.398626
0.338135,0,0,1,0,1,140.894942,37.395472
0.3225,1,0,0,1,0,140.894942,37.395923
0.344707,0,0,1,0,1,140.895507,37.395472
0.463666,0,0,1,0,0,140.899449,37.40494
0.470063,0,0,1,1,0,140.900577,37.406293
0.469755,0,0,1,0,1,140.900012,37.406293
0.466751,0,0,1,0,1,140.899446,37.406743
0.418196,1,0,0,0,0,140.895496,37.403585
0.37183,0,0,1,0,0,140.897193,37.401784
0.46176,0,1,0,0,0,140.898882,37.405841
0.454144,0,1,0,0,1,140.898317,37.405841
0.46183,0,1,0,0,1,140.898883,37.405391
0.347951,0,1,0,0,0,140.893805,37.400879
0.366279,0,1,0,0,0,140.893804,37.40133
0.228046,0,0,1,0,0,140.890428,37.391862
0.45034,0,0,1,0,0,140.907353,37.409003
0.423626,1,0,0,1,0,140.885349,37.388703
0.414734,1,0,0,0,0,140.885349,37.389153
0.3684,0,1,0,0,0,140.894369,37.40133
0.322427,0,1,0,0,0,140.893805,37.400428
0.313152,0,1,0,0,0,140.89437,37.400429
0.329263,0,0,1,0,0,140.89324,37.400428
0.304027,0,0,1,0,0,140.893241,37.399977
0.333659,0,0,1,0,0,140.892676,37.400427
0.367371,0,0,1,0,0,140.897758,37.401784
0.365354,0,0,1,0,0,140.898323,37.401785
0.428098,1,0,0,1,0,140.897191,37.403136
0.310028,1,0,0,1,0,140.893812,37.395922
0.339416,1,0,0,0,0,140.893814,37.394119
0.381613,1,0,0,0,0,140.883656,37.38825
0.388593,1,0,0,0,0,140.88422,37.388251
0.402399,1,0,0,0,0,140.884786,37.387801
0.406879,1,0,0,0,0,140.884222,37.387349
0.396758,1,0,0,0,0,140.884221,37.3878
0.398525,1,0,0,1,0,140.883657,37.387349
0.289972,0,0,1,0,1,140.893806,37.399978
0.274443,0,0,1,0,1,140.893242,37.399527
0.331115,0,0,1,0,1,140.894377,37.395471
0.316288,1,0,0,1,0,140.894377,37.395922
0.299551,1,0,0,1,0,140.894941,37.396373
0.306538,1,0,0,1,0,140.895506,37.396374
0.450357,1,0,0,1,0,140.884789,37.385998
0.472637,1,0,0,1,0,140.885354,37.385998
0.521043,1,0,0,1,0,140.885356,37.384196
0.462189,1,0,0,0,0,140.884225,37.385547
0.464471,1,0,0,0,0,140.884789,37.385547
0.531291,1,0,0,1,0,140.885357,37.383745
0.170838,0,1,0,0,1,140.889862,37.392763
0.176373,0,0,1,0,0,140.890427,37.392764
0.221418,0,1,0,0,1,140.888734,37.391861
0.492351,1,0,0,1,0,140.884791,37.384646
0.439356,0,0,1,0,0,140.900573,37.409448
0.374897,0,0,1,1,0,140.905655,37.411255
0.402454,1,0,0,0,0,140.896628,37.402234
0.417518,1,0,0,1,0,140.896627,37.402684
0.40034,1,0,0,0,0,140.897192,37.402234
0.418494,1,0,0,1,0,140.897192,37.402685
0.281554,1,0,0,0,0,140.89212,37.393667
0.385137,1,0,0,0,0,140.884785,37.388702
0.165817,0,1,0,0,1,140.889861,37.393665
0.17494,0,1,0,0,1,140.889296,37.393664
0.247239,1,0,0,0,0,140.891555,37.393666
0.212703,0,1,0,0,1,140.889863,37.391862
0.425189,1,0,0,1,0,140.885914,37.388703
0.450425,0,0,1,0,0,140.900573,37.408998
0.436137,0,1,0,0,0,140.900008,37.409448
0.403069,0,0,1,0,1,140.905656,37.410354
0.40548,0,0,1,0,1,140.906221,37.410354
0.389586,0,0,1,1,0,140.905656,37.410804
0.417739,0,1,0,0,1,140.906222,37.409903
0.402677,0,0,1,0,1,140.905091,37.410353
0.442371,0,1,0,0,1,140.906224,37.408551
0.437263,0,1,0,0,1,140.905659,37.408551
0.426709,0,0,1,0,0,140.902267,37.4099
0.361433,0,0,1,0,0,140.884782,37.390054
0.394997,0,1,0,0,0,140.885347,37.390055
0.400373,1,0,0,1,0,140.895495,37.404036
0.387381,0,1,0,0,1,140.894933,37.401782
0.386685,0,1,0,0,0,140.895498,37.401782
0.400034,0,1,0,0,0,140.894933,37.402232
0.218211,0,0,1,0,1,140.888734,37.39141
0.411892,1,0,0,0,0,140.886478,37.389154
0.407093,1,0,0,0,0,140.887043,37.389155
0.424044,1,0,0,1,0,140.886479,37.388704
0.421331,1,0,0,1,0,140.887044,37.388704
0.39764,1,0,0,0,0,140.886478,37.389605
0.401431,0,0,1,1,0,140.887608,37.389155
0.437909,0,0,1,1,0,140.888175,37.387804
0.440649,0,0,1,0,1,140.88874,37.387804
0.44642,0,0,1,0,0,140.88874,37.387354
0.467163,0,0,1,0,1,140.90001,37.407645
0.451469,0,0,1,0,0,140.901138,37.408998
0.414722,1,0,0,0,0,140.885914,37.389154
0.411969,0,0,1,0,0,140.901136,37.41035
0.427703,0,0,1,0,0,140.901137,37.409899
0.440849,0,0,1,0,0,140.901138,37.409449
0.428017,0,0,1,0,0,140.901702,37.4099
0.377678,0,1,0,0,0,140.896628,37.401783
0.383149,0,1,0,0,0,140.896063,37.401783
0.403658,0,1,0,0,0,140.896063,37.402233
0.413474,0,0,1,1,0,140.896624,37.404938
0.403074,0,1,0,0,0,140.895498,37.402233
0.411018,1,0,0,0,0,140.895497,37.402683
0.376312,0,0,1,1,0,140.9017,37.411252
0.411068,0,0,1,0,0,140.902831,37.410351
0.40868,0,0,1,0,0,140.903396,37.410352
0.230398,1,0,0,1,0,140.890993,37.392313
0.254217,1,0,0,0,0,140.890993,37.391863
0.25073,0,0,1,0,0,140.891555,37.394117
0.253671,0,0,1,0,0,140.891554,37.394567
0.213843,0,0,1,0,0,140.89099,37.394116
0.516594,1,0,0,0,0,140.884792,37.383744
0.496966,1,0,0,1,0,140.885355,37.385097
0.447364,1,0,0,0,0,140.884224,37.385997
0.470317,0,0,1,0,1,140.900011,37.406744
0.471244,0,1,0,0,1,140.900576,37.407195
0.372469,1,0,0,0,0,140.883654,37.389152
0.216101,0,1,0,0,1,140.893807,37.399076
0.30733,0,0,1,0,0,140.892685,37.394118
0.282456,0,0,1,0,0,140.89212,37.394117
0.325832,0,0,1,0,0,140.893249,37.394118
0.34085,0,0,1,0,1,140.894378,37.395021
0.429881,1,0,0,0,0,140.896061,37.403585
0.418002,1,0,0,1,0,140.89606,37.404036
0.444707,0,1,0,0,1,140.897753,37.40539
0.455208,0,1,0,0,1,140.898318,37.40539
0.447413,1,0,0,0,0,140.900008,37.408997
0.456274,0,0,1,0,0,140.900009,37.408546
0.459046,0,0,1,0,0,140.900574,37.408547
0.466904,0,0,1,0,1,140.899447,37.406292
0.418171,0,0,1,1,0,140.887609,37.388705
0.44455,1,0,0,1,0,140.886481,37.387352
0.440376,1,0,0,1,0,140.88648,37.387802
0.389472,0,0,1,0,1,140.905091,37.410804
0.431969,0,1,0,0,1,140.905658,37.409002
0.430074,0,1,0,0,1,140.905093,37.409001
0.418085,1,0,0,0,0,140.896061,37.403135
0.424025,1,0,0,1,0,140.896626,37.403135
0.406062,0,0,1,1,0,140.903961,37.410352
0.392468,0,0,1,1,0,140.903961,37.410803
0.417572,0,1,0,0,1,140.903962,37.409902
0.375999,0,0,1,1,0,140.904525,37.411254
0.42415,0,0,1,0,0,140.902832,37.409901
0.458233,0,0,1,0,0,140.899444,37.408095
0.465507,0,0,1,0,1,140.899446,37.407194
0.462779,0,0,1,0,1,140.899445,37.407644
0.459294,0,0,1,0,1,140.898881,37.407193
0.461493,0,0,1,0,1,140.898882,37.406292
0.460819,0,0,1,0,1,140.898881,37.406743
0.414795,0,1,0,0,1,140.905657,37.409903
0.419021,1,0,0,0,0,140.884222,37.386899
0.393397,1,0,0,0,0,140.884785,37.388251
0.279445,0,1,0,0,0,140.892117,37.39592
0.207708,1,0,0,0,0,140.890992,37.392764
0.172998,0,1,0,0,1,140.894372,37.399077
0.252371,0,1,0,0,1,140.893807,37.399527
0.205896,1,0,0,1,0,140.890991,37.393666
0.252408,1,0,0,0,0,140.891557,37.392765
0.205117,0,0,1,0,0,140.890428,37.392313
0.430613,0,0,1,0,1,140.903398,37.409451
0.423175,0,1,0,0,1,140.905093,37.409452
0.424501,0,1,0,0,1,140.905658,37.409452
0.414004,0,1,0,0,1,140.905092,37.409903
0.374939,0,0,1,1,0,140.90509,37.411255
0.404771,1,0,0,0,0,140.894932,37.402683
0.452535,0,0,1,0,1,140.898316,37.406742
0.176844,0,1,0,0,0,140.890424,37.395017
0.195216,0,1,0,0,1,140.889863,37.392312
0.245192,0,1,0,0,1,140.888168,37.392311
0.189626,0,1,0,0,1,140.889297,37.392763
0.348185,0,1,0,0,0,140.89324,37.400879
0.282192,0,0,1,0,0,140.892118,37.395469
0.237713,0,1,0,0,0,140.890987,37.395919
0.283257,0,0,1,0,0,140.892119,37.394568
0.179593,0,1,0,0,1,140.890425,37.394116
0.17815,0,1,0,0,1,140.890424,37.394566
0.175123,0,0,1,0,0,140.890426,37.393665
0.217997,0,0,1,0,0,140.890989,37.394567
0.163742,0,0,1,0,0,140.890426,37.393214
0.369378,1,0,0,0,0,140.884783,37.389603
0.405082,1,0,0,0,0,140.885348,37.389604
0.26026,0,0,1,0,0,140.889854,37.398171
0.25385,0,0,1,0,1,140.890419,37.398172
0.246992,0,0,1,0,1,140.889855,37.397721
0.402945,1,0,0,0,0,140.885913,37.389605
0.234916,0,0,1,0,1,140.888735,37.390959
0.284891,0,0,1,0,1,140.888736,37.390509
0.559806,1,0,0,1,0,140.885924,37.382394
0.456485,0,0,1,0,1,140.89888,37.407644
0.442906,0,1,0,0,0,140.897753,37.40584
0.319885,0,0,1,0,0,140.893248,37.39502
0.323898,0,0,1,0,0,140.893249,37.394569
0.3317,1,0,0,0,0,140.893813,37.39502
0.336886,1,0,0,0,0,140.893814,37.39457
0.164789,0,1,0,0,1,140.88986,37.394115
0.245592,0,0,1,0,1,140.893242,37.399076
0.263441,0,0,1,0,1,140.892677,37.399075
0.194452,0,0,1,0,1,140.893243,37.398625
0.313069,0,0,1,0,0,140.893248,37.39547
0.143104,0,1,0,0,0,140.889859,37.395017
0.393725,0,1,0,0,0,140.894368,37.402232
0.395735,1,0,0,0,0,140.894367,37.402682
0.383272,0,1,0,0,0,140.893803,37.402231
0.221323,0,0,1,0,0,140.890989,37.395018
0.447483,0,1,0,0,1,140.897754,37.404939
0.439362,0,0,1,0,1,140.89775,37.407643
0.441093,0,0,1,0,1,140.897751,37.407192
0.413043,0,0,1,0,0,140.901701,37.410351
0.395681,0,0,1,1,0,140.901701,37.410801
0.452005,0,0,1,0,1,140.898879,37.408095
0.502938,0,0,1,0,1,140.884227,37.384195
0.505118,1,0,0,1,0,140.884791,37.384195
0.476675,0,0,1,0,0,140.884225,37.385096
0.478637,1,0,0,0,0,140.88479,37.385097
0.438235,0,0,1,0,1,140.883094,37.385996
0.443125,0,0,1,0,1,140.883659,37.385997
0.490414,0,0,1,0,0,140.884226,37.384645
0.15452,0,1,0,0,0,140.88986,37.394566
0.159057,0,1,0,0,1,140.889861,37.393214
0.180439,0,1,0,0,1,140.889297,37.393213
0.396321,0,0,1,1,0,140.902266,37.410802
0.412672,0,0,1,0,0,140.902266,37.410351
0.395748,0,0,1,1,0,140.902831,37.410802
0.557884,1,0,0,1,0,140.886488,37.382845
0.552988,1,0,0,1,0,140.885923,37.382844
0.378295,0,0,1,1,0,140.903395,37.411253
0.377294,0,0,1,1,0,140.90396,37.411254
0.428921,0,0,1,0,1,140.897185,37.407643
0.401217,1,0,0,0,0,140.894931,37.403134
0.410414,1,0,0,0,0,140.895496,37.403134
0.378646,0,0,1,1,0,140.90283,37.411253
0.182862,0,1,0,0,0,140.890423,37.395468
0.175199,0,1,0,0,0,140.889858,37.395918
0.196247,0,1,0,0,0,140.890422,37.395919
0.21303,0,1,0,0,1,140.888732,37.392762
0.260879,0,1,0,0,0,140.891551,37.396821
0.264624,0,1,0,0,0,140.892116,37.396821
0.247793,0,1,0,0,0,140.890987,37.39637
0.254966,0,1,0,0,0,140.890986,37.39682
0.211346,0,1,0,0,1,140.890422,37.396369
0.150977,0,1,0,0,0,140.889858,37.395467
0.219541,0,1,0,0,1,140.888733,37.392311
0.198936,0,0,1,0,1,140.889857,37.396369
0.204595,0,1,0,0,1,140.888732,37.393213
0.377855,0,1,0,0,0,140.893803,37.401781
0.384616,0,1,0,0,1,140.894368,37.401781
0.329002,0,0,1,0,1,140.888736,37.390058
0.340935,0,0,1,0,1,140.888172,37.390057
0.122057,0,1,0,0,0,140.889293,37.395467
0.109901,0,1,0,0,0,140.889294,37.395016
0.161138,0,1,0,0,0,140.889293,37.395917
0.366502,0,0,1,0,0,140.886476,37.390506
0.382151,0,1,0,0,0,140.886477,37.390056
0.443014,0,0,1,0,1,140.903399,37.408549
0.430705,0,1,0,0,1,140.904528,37.409001
0.433675,0,0,1,0,1,140.882529,37.385996
0.419934,0,0,1,0,1,140.883094,37.386447
0.249514,0,1,0,0,1,140.888169,37.39186
0.396222,0,0,1,0,1,140.888173,37.389156
0.258694,0,0,1,0,0,140.891553,37.395469
0.261431,0,1,0,0,0,140.891552,37.39592
0.25831,0,1,0,0,1,140.890985,37.397271
0.224497,0,1,0,0,1,140.890421,37.39682
0.218269,0,0,1,0,1,140.889856,37.396819
0.383159,1,0,0,1,0,140.89493,37.404035
0.451647,0,1,0,0,0,140.899444,37.408546
0.462792,0,0,1,0,1,140.900009,37.408096
0.425732,0,0,1,0,0,140.900572,37.409899
0.409495,0,0,1,0,0,140.900571,37.41035
0.330241,0,0,1,0,0,140.887606,37.390508
0.370409,0,0,1,0,0,140.887042,37.390056
0.350628,0,0,1,0,0,140.887041,37.390507
0.356042,0,0,1,0,0,140.887607,37.390057
0.430457,1,0,0,0,0,140.898313,37.408996
0.437004,1,0,0,0,0,140.898878,37.408996
0.426113,1,0,0,0,0,140.898878,37.409447
0.333535,1,0,0,1,0,140.894365,37.404485
0.407201,0,0,1,0,1,140.896622,37.40629
0.3492,1,0,0,1,0,140.89493,37.404486
0.3751,1,0,0,1,0,140.895495,37.404486
0.304232,0,0,1,0,1,140.892112,37.399526
0.323814,0,0,1,0,0,140.892111,37.399976
0.2999,0,0,1,0,0,140.892683,37.39547
0.445591,0,0,1,0,0,140.898879,37.408545
0.426767,0,1,0,0,1,140.903963,37.409451
0.424039,0,1,0,0,1,140.904528,37.409451
0.403846,0,0,1,0,1,140.904526,37.410353
0.390645,0,0,1,1,0,140.904526,37.410804
0.572367,1,0,0,1,0,140.886489,37.381943
0.273987,0,1,0,0,0,140.892116,37.396371
0.282035,0,1,0,0,0,140.892681,37.396371
0.262752,0,1,0,0,0,140.891552,37.39637
0.25966,0,1,0,0,1,140.890985,37.397722
0.431575,1,0,0,0,0,140.899443,37.409447
0.442779,0,0,1,0,0,140.899443,37.408997
0.393769,0,0,1,1,0,140.901136,37.410801
0.405896,0,0,1,1,0,140.900006,37.410349
0.404899,0,0,1,1,0,140.896623,37.405839
0.426962,0,0,1,0,1,140.897188,37.40584
0.265261,0,1,0,0,1,140.887603,37.392761
0.369534,0,0,1,0,0,140.895491,37.40674
0.411668,0,0,1,0,1,140.883658,37.386898
0.143516,0,1,0,0,0,140.889295,37.394565
0.164539,0,1,0,0,1,140.889295,37.394115
0.179648,0,1,0,0,1,140.88873,37.394114
0.194628,0,0,1,0,1,140.893244,37.398175
0.203911,0,0,1,0,1,140.892679,37.398174
0.161167,0,1,0,0,1,140.893808,37.398626
0.346797,1,0,0,1,0,140.895494,37.404937
0.415218,1,0,0,0,0,140.896621,37.407191
0.417494,1,0,0,0,0,140.89662,37.407642
0.399769,0,0,1,0,0,140.896056,37.407191
0.38174,1,0,0,0,0,140.88422,37.388702
0.375038,0,0,1,0,0,140.885346,37.390956
0.264702,1,0,0,1,0,140.894375,37.396823
0.294771,1,0,0,1,0,140.894376,37.396373
0.221441,1,0,0,1,0,140.89494,37.397275
0.122536,0,1,0,0,1,140.894373,37.398176
0.167705,0,1,0,0,1,140.893809,37.398175
0.411338,0,0,1,0,0,140.896621,37.406741
0.401632,1,0,0,1,0,140.896059,37.404487
0.292831,0,1,0,0,0,140.892682,37.395921
0.302614,0,1,0,0,0,140.893247,37.395921
0.241305,0,1,0,0,0,140.893245,37.397273
0.266618,0,1,0,0,0,140.892681,37.396822
0.287468,0,1,0,0,0,140.893246,37.396372
0.350028,0,0,1,0,1,140.892674,37.40178
0.244098,0,0,1,0,1,140.89042,37.397721
0.235072,0,1,0,0,1,140.89042,37.397271
0.266856,1,0,0,1,0,140.89494,37.396824
0.441752,0,0,1,0,1,140.897751,37.406742
0.442087,0,0,1,0,1,140.897752,37.406291
0.266579,1,0,0,1,0,140.894928,37.405387
0.382204,0,0,1,0,0,140.896057,37.406289
0.430894,0,0,1,0,0,140.897749,37.408544
0.436071,0,0,1,0,1,140.897749,37.408094
0.426963,0,0,1,0,1,140.897187,37.40629
0.244728,0,1,0,0,1,140.887601,37.393662
0.377874,0,0,1,0,0,140.885911,37.390506
0.384834,0,0,1,0,0,140.885347,37.390505
0.389772,1,0,0,0,0,140.887043,37.389606
0.380437,1,0,0,0,0,140.887607,37.389606
0.390435,0,1,0,0,0,140.885912,37.390055
0.439234,0,0,1,0,0,140.887047,37.386901
0.434121,1,0,0,0,0,140.887611,37.386902
0.437121,0,0,1,1,0,140.88761,37.387803
0.366518,0,0,1,0,1,140.893239,37.40178
0.426955,0,0,1,0,0,140.897184,37.408093
0.488286,0,0,1,0,1,140.883661,37.384645
0.21901,0,1,0,0,1,140.888166,37.393663
0.204355,0,1,0,0,1,140.888166,37.394114
0.238972,0,1,0,0,1,140.888168,37.392762
0.194448,0,1,0,0,1,140.888731,37.393663
0.280091,0,0,1,0,1,140.887604,37.39186
0.28327,0,0,1,0,0,140.892118,37.395019
0.256028,0,0,1,0,0,140.891553,37.395018
0.227815,0,0,1,0,0,140.890988,37.395468
0.402089,0,0,1,0,1,140.883093,37.386898
0.341552,0,0,1,0,1,140.89211,37.400878
0.360434,0,0,1,0,0,140.893239,37.401329
0.353356,0,0,1,0,0,140.884782,37.390505
0.390726,0,0,1,1,0,140.900571,37.4108
0.422327,1,0,0,0,0,140.900007,37.409898
0.429135,0,0,1,0,1,140.897188,37.405389
0.374847,1,0,0,1,0,140.896058,37.405388
